zip,year,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,legal_gps2122,legal_music2122,legal_app2122
98042,2022,2,,2,2,3,3,,2,2,2,,2,2,2,2
98052,2022,2,,2,3,3,3,,2,2,2,,2,2,2,2
98125,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98121,2022,3,,3,3,1,3,,3,3,1,,3,3,3,3
98019,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98102,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98117,2022,3,,2,1,3,3,,1,1,1,,3,3,3,3
98391,2022,2,,1,1,1,3,,3,2,1,,2,2,2,2
98136,2022,1,,2,2,1,2,,2,2,1,,2,1,2,2
98108,2022,3,,2,2,2,3,,2,2,1,,2,1,2,2
98126,2022,3,,2,2,3,3,,2,2,1,,2,3,2,2
98155,2022,3,,2,2,1,2,,3,2,3,,2,3,2,2
98007,2022,1,,1,1,1,1,,1,1,1,,1,1,1,1
98121,2022,3,,3,3,1,3,,1,3,1,,2,3,1,3
98008,2022,2,,2,3,3,3,,3,3,3,,2,2,3,3
98029,2022,3,,1,1,1,3,,3,3,1,,3,3,1,1
98032,2022,1,,2,1,1,1,,1,1,1,,2,2,2,2
98001,2022,2,,2,2,1,2,,2,2,2,,2,2,2,2
98101,2022,3,,2,2,3,3,,1,1,1,,2,1,2,2
98391,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98029,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98029,2022,3,,2,2,1,3,,3,3,3,,3,1,3,3
98109,2022,3,,3,1,1,1,,1,1,1,,2,1,3,3
98033,2022,3,,2,1,1,1,,1,3,1,,3,3,2,2
98133,2022,3,,2,2,1,2,,2,2,3,,2,3,3,2
98092,2022,3,,2,2,1,2,,1,1,1,,2,3,3,3
98042,2022,2,,2,2,1,3,,2,2,1,,2,2,2,2
98148,2022,2,,2,3,1,3,,3,3,1,,2,3,2,2
98008,2022,1,,2,2,2,2,,2,2,2,,2,2,1,2
98125,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98034,2022,3,,2,3,1,3,,3,3,1,,2,3,2,2
98118,2022,1,,2,1,1,1,,1,1,1,,2,1,1,2
98055,2022,3,,2,2,1,2,,2,2,1,,2,3,2,3
98031,2022,2,,2,3,3,3,,3,3,3,,2,2,3,3
98122,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98042,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98115,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98188,2022,3,,2,3,3,3,,1,3,1,,2,3,3,3
98391,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98101,2022,2,,2,2,3,3,,2,2,1,,2,2,3,2
98062,2022,2,,2,2,2,3,,2,2,1,,2,2,2,2
98133,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98177,2022,1,,2,2,3,2,,2,2,2,,2,3,2,2
98006,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98198,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98032,2022,1,,2,2,1,2,,1,1,1,,2,2,2,2
98034,2022,3,,2,2,1,3,,1,1,1,,2,3,2,2
98003,2022,1,,2,1,1,1,,1,1,1,,2,1,2,1
98002,2022,2,,2,1,1,2,,1,1,1,,2,1,2,2
98051,2022,2,,3,2,1,3,,2,2,1,,2,2,2,2
98003,2022,2,,2,2,1,2,,3,3,1,,2,1,3,3
98136,2022,2,,1,2,1,2,,2,2,1,,2,3,2,3
98105,2022,1,,2,1,1,2,,2,2,1,,2,1,2,2
98134,2022,2,,2,2,1,3,,2,3,1,,2,3,2,2
98052,2022,2,,2,2,3,3,,1,2,1,,2,3,2,2
98052,2022,3,,1,3,1,1,,2,3,1,,2,3,2,2
98023,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98118,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98001,2022,2,,2,2,1,2,,2,2,1,,2,3,2,2
98126,2022,2,,2,3,1,1,,1,1,1,,2,3,2,2
98092,2022,2,,2,1,1,1,,2,2,1,,2,1,2,1
98121,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98002,2022,2,,2,2,3,3,,3,3,3,,2,2,2,2
98125,2022,2,,2,2,1,2,,1,1,2,,2,2,2,2
98126,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98072,2022,2,,2,2,1,2,,2,2,1,,2,3,2,2
98103,2022,2,,2,2,3,2,,2,2,1,,2,3,3,2
98030,2022,2,,2,3,1,1,,1,1,1,,2,3,2,2
98188,2022,2,,2,2,3,3,,2,2,1,,2,3,2,2
98107,2022,2,,2,3,1,3,,3,2,1,,2,1,2,2
98022,2022,2,,2,3,1,3,,2,2,1,,2,3,2,2
98003,2022,2,,1,2,1,3,,2,2,1,,2,3,3,3
98155,2022,3,,3,1,1,1,,3,3,1,,2,3,2,2
98121,2022,3,,2,2,3,2,,2,2,1,,2,3,2,2
98007,2022,1,,2,3,1,2,,1,1,1,,2,1,2,1
98092,2022,3,,1,2,1,3,,3,3,1,,2,3,2,3
98002,2022,3,,1,1,1,3,,1,1,3,,2,3,3,1
98023,2022,3,,2,2,3,2,,2,2,1,,2,3,2,2
98002,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98034,2022,2,,2,2,3,1,,1,3,2,,2,1,3,2
98010,2022,2,,2,2,1,3,,2,2,1,,2,1,2,2
98092,2022,3,,3,3,3,3,,1,1,1,,3,3,3,3
98148,2022,1,,2,3,1,1,,1,1,1,,2,1,2,2
98131,2022,2,,2,1,2,2,,1,1,2,,2,2,2,2
98136,2022,1,,2,2,1,2,,2,2,1,,2,1,1,1
98003,2022,2,,2,2,3,3,,2,2,1,,2,3,2,2
98034,2022,3,,2,2,1,3,,2,2,1,,2,3,2,2
98106,2022,2,,2,2,2,2,,2,3,1,,2,2,2,2
98034,2022,2,,2,1,3,3,,1,1,1,,2,3,2,2
98034,2022,2,,2,2,1,2,,3,2,1,,2,1,2,2
98125,2022,2,,2,2,1,2,,3,3,1,,2,1,2,3
98008,2022,2,,2,3,1,1,,3,3,1,,2,3,3,2
98059,2022,1,,1,1,1,1,,2,1,1,,2,1,1,1
98006,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98003,2022,2,,2,2,3,1,,3,3,1,,3,3,1,2
98102,2022,3,,3,3,3,3,,2,2,3,,2,3,3,3
98117,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98001,2022,2,,2,1,2,1,,1,1,2,,3,1,2,1
98003,2022,2,,1,2,3,3,,2,2,1,,2,3,3,2
98042,2022,3,,3,1,2,3,,3,3,3,,3,2,3,2
98002,2022,2,,2,2,2,2,,2,3,2,,2,1,1,2
98047,2022,1,,2,2,1,2,,2,2,1,,2,1,2,2
98198,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98072,2022,2,,2,2,1,1,,1,2,1,,2,2,1,2
98391,2022,1,,2,2,1,2,,2,2,1,,2,1,2,1
98102,2022,2,,2,2,3,3,,2,2,1,,2,2,2,2
98134,2022,2,,1,2,2,2,,2,2,1,,2,2,2,2
98168,2022,2,,3,3,3,1,,3,2,1,,2,2,2,2
98105,2022,3,,2,2,3,3,,3,2,3,,2,3,2,3
98028,2022,2,,1,1,1,2,,1,2,1,,2,2,2,2
98002,2022,3,,2,3,3,1,,3,3,1,,2,3,3,2
98056,2022,1,,2,2,1,2,,2,2,1,,2,1,1,1
98104,2022,1,,2,2,1,3,,1,1,1,,2,1,3,1
98004,2022,1,,3,3,1,2,,2,2,3,,2,3,2,3
98133,2022,2,,2,2,1,2,,2,2,1,,2,3,3,3
98144,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98034,2022,3,,1,1,1,2,,3,2,1,,1,1,1,2
98002,2022,2,,2,2,1,2,,2,2,2,,2,1,2,2
98028,2022,2,,2,2,3,2,,2,2,1,,2,3,2,3
98198,2022,2,,2,1,2,3,,1,2,1,,2,3,2,3
98391,2022,3,,2,2,1,3,,1,3,1,,2,3,3,3
98077,2022,2,,2,2,2,2,,2,2,2,,3,2,2,2
98034,2022,2,,2,2,2,3,,1,1,1,,2,1,2,2
98133,2022,3,,2,3,1,3,,1,3,1,,2,1,3,2
98031,2022,3,,2,2,3,3,,3,3,1,,2,1,3,2
98125,2022,2,,2,2,1,2,,1,1,1,,2,1,2,2
98001,2022,2,,2,2,1,2,,2,2,1,,2,1,2,1
98104,2022,1,,2,2,1,3,,2,2,1,,2,1,2,2
98028,2022,2,,2,2,3,2,,2,2,1,,2,3,3,2
98178,2022,2,,2,2,3,3,,3,3,1,,2,2,2,3
98106,2022,1,,2,2,1,2,,2,2,1,,2,1,2,2
98032,2022,1,,3,3,1,3,,2,2,2,,2,2,1,2
98056,2022,3,,2,2,1,3,,2,2,1,,2,1,2,3
98031,2022,2,,2,2,3,2,,2,2,1,,2,1,2,2
98002,2022,1,,2,2,3,2,,2,2,1,,2,1,2,2
98058,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98034,2022,1,,2,1,1,1,,1,1,1,,2,1,2,2
98199,2022,1,,1,2,1,2,,2,2,1,,2,2,2,2
98133,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98092,2022,2,,2,1,2,2,,3,3,1,,2,2,2,2
98148,2022,3,,2,2,3,3,,2,2,1,,2,3,2,2
98059,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98001,2022,2,,2,2,1,1,,1,1,1,,2,3,2,3
98178,2022,3,,3,3,1,3,,3,3,3,,2,3,3,2
98042,2022,2,,1,2,1,2,,2,2,1,,2,3,3,2
98008,2022,3,,2,2,1,1,,2,2,1,,2,1,2,1
98002,2022,2,,2,2,3,3,,2,3,2,,2,2,2,2
98125,2022,1,,2,2,1,3,,2,2,1,,2,3,1,2
98057,2022,1,,1,1,1,1,,2,2,1,,2,1,2,2
98188,2022,2,,2,2,3,2,,2,2,2,,2,2,2,2
98042,2022,2,,3,2,3,2,,3,2,3,,3,3,3,3
98125,2022,2,,2,3,3,3,,3,3,1,,1,2,2,3
98119,2022,1,,3,1,3,2,,1,1,3,,2,3,3,1
98118,2022,1,,2,2,1,1,,3,2,3,,2,3,3,2
98106,2022,2,,2,2,1,2,,2,2,2,,2,2,2,2
98030,2022,3,,3,3,3,1,,3,3,3,,3,3,3,3
98133,2022,2,,2,2,3,2,,2,2,2,,2,2,2,2
98125,2022,3,,3,1,3,1,,2,2,1,,2,3,2,2
98025,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98065,2022,2,,3,2,1,2,,2,2,2,,2,2,2,2
98034,2022,1,,2,1,1,2,,3,3,3,,2,3,3,3
98105,2022,2,,3,3,3,3,,3,3,3,,3,3,3,3
98198,2022,2,,2,1,3,2,,3,3,1,,2,3,3,3
98042,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98058,2022,2,,2,2,2,2,,2,2,1,,2,2,1,2
98058,2022,2,,3,1,2,1,,1,1,1,,1,2,2,2
98034,2022,2,,2,2,2,1,,1,1,2,,2,2,2,2
98188,2022,1,,3,3,2,3,,1,3,1,,2,1,3,2
98028,2022,2,,2,1,1,2,,2,2,1,,2,1,1,2
98058,2022,2,,2,3,1,3,,3,2,1,,2,3,3,3
98019,2022,3,,2,3,1,3,,3,3,1,,2,3,2,2
98118,2022,3,,2,3,1,1,,1,1,1,,2,1,3,1
98121,2022,2,,2,2,2,2,,2,2,1,,2,2,2,3
98103,2022,3,,3,3,1,3,,3,3,1,,2,3,3,3
98155,2022,2,,2,1,1,1,,1,1,2,,2,2,2,1
98077,2022,2,,1,2,1,1,,1,1,2,,2,1,2,1
98092,2022,2,,2,2,3,2,,3,2,2,,2,2,2,2
98108,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98023,2022,3,,2,2,1,2,,2,2,1,,2,1,2,2
98042,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98188,2022,2,,2,2,1,2,,2,2,2,,2,2,3,2
98107,2022,3,,1,2,3,3,,2,2,1,,2,3,2,2
98042,2022,3,,2,3,3,3,,3,3,1,,2,3,2,3
98391,2022,3,,2,2,1,2,,2,2,3,,2,3,3,2
98198,2022,2,,2,2,1,3,,3,2,1,,2,2,2,2
98106,2022,2,,2,2,3,3,,2,2,1,,2,3,2,2
98391,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98001,2022,2,,2,1,2,2,,2,2,2,,2,2,2,2
98118,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98146,2022,3,,2,2,2,2,,3,2,1,,2,3,2,2
98133,2022,3,,2,2,3,2,,2,2,1,,2,2,2,2
98031,2022,2,,2,2,1,2,,2,2,2,,2,3,2,2
98101,2022,2,,2,3,1,1,,3,3,3,,1,2,1,3
98125,2022,3,,3,3,1,3,,3,3,3,,2,3,3,3
98093,2022,2,,1,2,2,1,,2,2,1,,1,1,1,1
98074,2022,2,,2,2,1,3,,2,2,1,,3,2,2,2
98045,2022,2,,2,2,3,2,,2,2,2,,3,2,1,2
98168,2022,2,,2,2,3,2,,2,2,2,,2,2,2,2
98101,2022,2,,2,2,1,2,,1,2,3,,2,2,2,2
98101,2022,2,,1,1,1,1,,1,1,1,,2,1,2,2
98104,2022,3,,3,2,3,2,,3,3,3,,2,3,2,3
98133,2022,2,,2,1,1,3,,1,1,1,,2,2,2,2
98168,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98121,2022,2,,2,2,1,2,,2,2,2,,2,2,2,1
98059,2022,2,,2,3,3,2,,3,3,3,,2,2,3,2
98133,2022,1,,2,2,2,2,,2,2,2,,2,2,2,2
98038,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98146,2022,2,,2,3,3,3,,3,3,1,,2,3,3,3
98023,2022,2,,1,2,2,2,,2,2,1,,2,2,2,2
98034,2022,2,,2,2,2,3,,3,3,1,,1,2,2,2
98011,2022,3,,1,1,1,2,,3,3,3,,2,3,3,3
98075,2022,2,,2,2,1,1,,2,2,1,,2,2,2,2
98074,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98032,2022,2,,2,3,1,1,,1,1,1,,2,3,1,2
98032,2022,2,,2,2,1,3,,2,2,1,,2,2,2,3
98155,2022,3,,3,3,1,2,,2,2,1,,2,3,2,2
98177,2022,1,,2,2,1,2,,1,1,1,,2,1,1,1
98118,2022,3,,2,3,1,3,,3,2,1,,2,3,2,2
98117,2022,2,,2,2,1,2,,3,2,1,,2,3,2,3
98008,2022,3,,2,3,3,3,,2,2,2,,2,3,3,3
98117,2022,2,,2,2,1,2,,2,2,1,,2,3,2,2
98391,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98038,2022,3,,1,1,3,3,,2,2,3,,2,3,2,2
98155,2022,3,,2,3,3,3,,3,3,1,,3,3,3,3
98121,2022,3,,3,2,1,2,,1,1,1,,2,3,2,2
98072,2022,3,,2,3,1,1,,1,1,1,,2,3,3,3
98092,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98019,2022,2,,2,3,1,1,,3,3,1,,2,2,2,3
98106,2022,3,,2,2,2,2,,2,2,1,,2,1,2,2
98031,2022,2,,2,2,3,3,,3,2,1,,2,2,2,2
98008,2022,3,,2,2,3,3,,2,2,1,,2,3,2,3
98092,2022,2,,2,2,1,1,,2,2,1,,2,2,2,1
98118,2022,1,,1,2,2,1,,1,2,1,,2,2,2,2
98033,2022,2,,2,1,1,1,,1,1,1,,2,2,1,1
98007,2022,2,,2,2,1,2,,2,2,1,,2,3,2,2
98034,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98052,2022,2,,2,2,2,1,,2,2,1,,2,2,2,2
98052,2022,3,,2,3,3,3,,1,2,1,,2,3,2,3
98391,2022,3,,2,2,1,3,,2,2,1,,2,2,2,2
98092,2022,2,,2,2,3,3,,2,2,3,,3,2,3,3
98001,2022,3,,2,2,3,3,,2,2,3,,2,3,2,3
98056,2022,2,,2,2,3,3,,2,2,1,,2,2,2,2
98112,2022,3,,3,3,1,3,,3,3,1,,2,3,2,3
98032,2022,3,,2,2,3,2,,2,2,1,,2,1,2,2
98056,2022,3,,1,2,3,3,,2,2,1,,3,3,2,2
98023,2022,3,,2,2,1,2,,2,2,1,,2,3,2,2
98391,2022,2,,3,3,1,3,,3,3,1,,2,2,2,2
98105,2022,3,,2,2,1,3,,3,3,1,,2,1,2,2
98034,2022,2,,2,2,1,1,,1,1,1,,2,1,2,2
98023,2022,2,,1,2,1,3,,2,2,3,,2,2,2,3
98022,2022,2,,2,2,1,2,,2,2,2,,2,2,2,2
98107,2022,2,,2,3,1,3,,1,1,1,,2,2,2,1
98188,2022,2,,3,3,1,1,,1,2,1,,2,1,2,3
98105,2022,3,,2,3,1,1,,1,1,3,,2,3,2,3
98055,2022,2,,2,2,3,3,,3,2,1,,2,3,2,2
98118,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98032,2022,2,,2,3,3,3,,3,3,1,,2,2,2,2
98092,2022,2,,2,2,3,3,,1,2,1,,2,2,2,2
98101,2022,2,,3,3,1,1,,1,1,1,,2,3,3,2
98188,2022,2,,2,2,1,2,,2,2,1,,2,1,2,2
98042,2022,3,,2,3,1,1,,3,3,1,,3,3,2,2
98118,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98030,2022,2,,2,3,1,1,,1,1,1,,2,1,1,2
98058,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98004,2022,2,,2,3,3,3,,2,2,3,,2,2,3,2
98199,2022,2,,2,2,3,2,,2,2,2,,2,2,2,2
98059,2022,1,,3,1,3,1,,2,2,1,,1,2,1,1
98032,2022,2,,2,3,1,3,,1,3,1,,2,2,2,2
98003,2022,2,,2,3,2,3,,3,3,1,,2,2,3,2
98027,2022,2,,1,3,3,3,,3,3,1,,2,1,2,2
98002,2022,2,,2,3,1,3,,3,3,1,,3,2,2,2
98133,2022,1,,2,2,2,3,,2,2,1,,2,2,2,2
98146,2022,2,,2,2,1,3,,2,2,1,,2,1,2,2
98101,2022,3,,1,1,3,1,,1,1,1,,2,3,1,1
98042,2022,2,,2,2,3,3,,2,2,1,,2,3,2,2
98391,2022,2,,2,2,1,2,,2,2,1,,2,3,3,2
98008,2022,3,,2,2,3,2,,2,2,3,,2,3,3,3
98019,2022,3,,2,2,1,2,,2,2,2,,2,3,2,2
98092,2022,2,,2,3,3,3,,3,3,1,,2,2,3,3
98106,2022,1,,1,1,1,1,,1,1,1,,2,1,3,1
98144,2022,2,,2,1,1,1,,1,1,1,,2,2,2,2
98146,2022,2,,2,1,1,3,,1,1,1,,3,1,3,2
98103,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98101,2022,2,,2,2,1,2,,1,1,2,,2,1,2,2
98177,2022,1,,2,3,3,1,,1,1,1,,2,1,3,2
98072,2022,1,,3,3,1,3,,1,1,1,,2,1,2,2
98008,2022,1,,2,2,2,3,,3,3,1,,2,2,2,2
98002,2022,2,,2,2,2,2,,3,3,1,,2,2,2,2
98105,2022,2,,2,2,1,2,,2,2,2,,2,1,2,2
98008,2022,2,,2,1,1,1,,1,1,2,,2,2,2,2
98030,2022,2,,2,2,1,1,,3,3,1,,2,1,2,2
98168,2022,1,,2,2,3,2,,2,2,2,,2,2,2,2
98092,2022,2,,1,1,1,2,,1,1,1,,2,1,2,2
98042,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98003,2022,2,,1,2,3,2,,3,2,1,,2,2,2,3
98002,2022,2,,2,3,3,3,,1,3,1,,2,2,2,2
98006,2022,2,,2,2,1,3,,3,3,1,,2,3,2,3
98065,2022,2,,2,3,1,3,,3,3,1,,2,2,3,2
98055,2022,2,,2,3,1,3,,3,3,1,,2,3,3,2
98107,2022,3,,2,2,1,2,,2,2,3,,2,3,2,3
98001,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98391,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98168,2022,3,,2,2,3,2,,3,2,1,,2,3,3,2
98144,2022,3,,2,1,1,2,,2,2,1,,2,3,2,3
98059,2022,2,,2,2,1,3,,2,2,2,,2,3,2,2
98146,2022,2,,2,2,2,1,,1,2,2,,2,2,2,2
98003,2022,2,,2,2,3,3,,2,2,1,,2,3,3,2
98148,2022,2,,2,2,1,2,,2,2,1,,2,1,2,2
98146,2022,2,,2,2,1,1,,1,1,1,,1,2,2,1
98106,2022,2,,2,1,1,1,,1,2,1,,2,2,2,2
98092,2022,3,,2,2,2,2,,2,2,2,,2,2,2,2
98034,2022,3,,3,3,1,2,,3,3,3,,3,1,3,3
98102,2022,2,,1,2,3,2,,2,2,2,,2,2,1,2
98101,2022,1,,2,2,2,2,,2,2,2,,2,1,1,2
98198,2022,2,,2,2,1,2,,2,2,1,,2,3,2,2
98092,2022,3,,3,3,1,3,,3,3,3,,2,3,3,3
98004,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98107,2022,2,,3,3,1,3,,2,2,3,,2,3,2,2
98003,2022,2,,2,2,1,2,,2,2,1,,2,1,2,2
98033,2022,3,,3,2,1,2,,2,2,1,,2,3,3,2
98133,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98168,2022,3,,2,1,1,1,,1,1,1,,2,3,2,2
98058,2022,2,,2,2,1,2,,3,2,1,,2,1,1,3
98119,2022,3,,2,2,1,2,,2,2,1,,2,3,2,2
98030,2022,1,,2,2,1,1,,1,1,3,,2,3,3,3
98391,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98023,2022,1,,1,1,1,1,,1,1,1,,1,1,1,1
98022,2022,2,,2,3,1,2,,2,2,2,,2,2,2,2
98030,2022,2,,2,2,1,1,,1,1,1,,2,1,2,3
98168,2022,2,,2,2,3,3,,2,2,2,,2,2,2,2
98052,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98009,2022,1,,2,2,1,2,,2,2,1,,2,2,2,2
98038,2022,2,,2,2,1,2,,2,2,2,,2,2,2,2
98029,2022,2,,2,2,3,2,,2,2,3,,2,2,2,2
98072,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98072,2022,2,,2,2,1,3,,2,2,3,,2,3,3,2
98109,2022,3,,2,2,3,2,,2,2,1,,2,2,2,3
98188,2022,2,,2,1,2,2,,2,2,2,,2,2,1,2
98074,2022,3,,2,2,1,2,,2,2,1,,2,3,3,2
98032,2022,2,,2,2,3,3,,2,2,2,,2,2,2,2
98168,2022,2,,2,2,3,2,,2,2,3,,2,2,2,2
98178,2022,1,,1,3,3,3,,3,3,3,,3,1,3,3
98006,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98144,2022,3,,2,3,3,3,,2,2,1,,2,3,3,3
98092,2022,2,,1,1,1,1,,1,2,1,,2,1,3,2
98047,2022,3,,3,3,3,2,,2,2,1,,2,3,2,2
98019,2022,2,,2,2,2,3,,2,2,2,,2,3,2,2
98117,2022,3,,2,2,1,1,,2,2,1,,2,1,2,2
98092,2022,2,,2,3,1,2,,2,2,1,,2,2,2,2
98030,2022,2,,2,2,1,1,,1,1,1,,2,2,2,2
98008,2022,3,,3,2,3,2,,3,3,2,,2,3,2,3
98001,2022,1,,2,2,3,3,,1,1,2,,2,1,2,1
98040,2022,2,,2,2,1,1,,2,2,2,,2,1,2,2
98002,2022,1,,1,1,1,1,,1,1,1,,1,1,1,1
98023,2022,3,,2,3,1,3,,3,3,1,,2,3,3,3
98030,2022,2,,2,1,1,2,,2,2,1,,2,1,2,2
98023,2022,2,,1,2,3,3,,1,1,1,,2,2,2,2
98188,2022,1,,1,1,1,2,,1,3,1,,2,1,2,2
98105,2022,1,,2,1,1,2,,2,1,2,,2,2,2,2
98023,2022,3,,2,2,3,3,,3,3,1,,2,3,3,3
98023,2022,2,,2,2,1,2,,2,2,1,,2,3,2,2
98131,2022,2,,2,2,2,1,,2,2,2,,2,2,2,2
98168,2022,1,,2,2,2,2,,3,2,1,,2,2,2,2
98112,2022,2,,2,1,1,1,,1,1,1,,2,2,3,2
98011,2022,3,,2,1,1,1,,1,1,1,,2,3,3,2
98034,2022,3,,2,3,1,3,,1,2,1,,2,1,3,2
98030,2022,2,,2,2,1,2,,2,2,1,,2,1,2,2
98108,2022,1,,2,2,1,2,,2,2,3,,2,1,3,3
98053,2022,2,,2,2,1,1,,1,1,1,,2,1,2,2
98072,2022,2,,2,2,1,3,,2,2,1,,2,1,3,3
98011,2022,2,,2,2,3,3,,2,2,1,,2,3,2,2
98391,2022,3,,2,3,1,2,,3,2,1,,2,3,2,2
98019,2022,2,,1,1,1,2,,2,2,1,,2,1,1,2
98013,2022,1,,1,1,1,1,,1,1,1,,2,1,1,1
98064,2022,2,,2,3,3,3,,3,2,2,,2,2,3,2
98001,2022,3,,1,3,1,1,,1,1,1,,2,3,3,3
98122,2022,2,,1,2,3,3,,3,3,1,,2,2,1,3
98052,2022,2,,2,2,1,2,,2,2,1,,2,1,2,2
98008,2022,2,,2,3,1,2,,2,2,1,,2,3,2,1
98105,2022,2,,2,2,1,2,,1,1,1,,2,1,2,2
98058,2022,3,,2,2,3,3,,3,3,3,,2,3,3,2
98052,2022,3,,3,3,1,3,,3,3,1,,2,3,3,3
98034,2022,2,,2,2,1,1,,1,2,1,,2,2,2,2
98008,2022,2,,2,2,1,2,,1,2,2,,2,1,1,2
98001,2022,2,,2,2,3,3,,3,3,1,,2,3,2,2
98109,2022,2,,3,1,2,1,,1,2,2,,1,1,3,1
98056,2022,2,,2,2,1,2,,2,2,2,,2,2,2,2
98144,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98040,2022,1,,2,2,2,2,,2,2,1,,2,2,1,1
98106,2022,3,,1,3,1,2,,2,2,1,,2,3,2,2
98121,2022,2,,2,2,1,3,,2,2,1,,2,1,2,2
98146,2022,3,,1,1,1,3,,3,3,1,,3,3,3,1
98038,2022,1,,2,2,2,2,,1,2,2,,2,1,1,1
98001,2022,3,,3,2,1,3,,3,3,3,,3,1,2,3
98030,2022,2,,2,2,1,3,,2,2,2,,2,2,2,2
98004,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98391,2022,2,,2,2,3,2,,2,2,1,,2,3,2,2
98146,2022,1,,1,2,1,2,,2,3,2,,2,1,2,2
98034,2022,1,,2,1,2,1,,1,2,1,,2,1,1,3
98178,2022,2,,2,1,2,1,,1,2,2,,2,1,2,2
98013,2022,1,,2,2,3,1,,2,1,2,,2,1,2,1
98188,2022,3,,3,2,1,3,,1,1,1,,2,3,3,2
98023,2022,1,,2,2,1,2,,2,2,1,,2,1,2,2
98391,2022,3,,2,3,3,3,,3,3,1,,2,3,2,2
98133,2022,3,,3,3,1,1,,1,1,1,,2,3,2,2
98034,2022,3,,2,2,1,2,,2,2,2,,2,3,2,2
98133,2022,2,,3,2,3,2,,2,3,2,,2,2,2,2
98092,2022,3,,2,2,3,3,,3,3,1,,3,3,2,3
98045,2022,2,,2,2,1,1,,1,2,1,,2,1,2,2
98101,2022,3,,2,2,1,3,,1,2,1,,2,1,1,2
98022,2022,2,,2,2,1,1,,1,1,1,,2,2,2,2
98001,2022,2,,2,2,2,2,,2,2,2,,2,3,2,2
98122,2022,2,,2,2,2,3,,3,3,3,,2,3,2,3
98224,2022,1,,1,1,1,2,,1,2,1,,1,2,2,2
98391,2022,2,,3,3,1,3,,3,3,3,,2,3,3,3
98052,2022,2,,2,3,3,2,,3,2,1,,2,3,3,3
98155,2022,3,,2,2,1,3,,3,3,1,,2,3,3,2
98052,2022,2,,2,2,2,2,,2,2,1,,2,2,2,2
98002,2022,3,,2,2,1,3,,3,2,1,,2,1,2,2
98146,2022,2,,2,2,1,2,,2,2,1,,2,1,2,2
